 DATE-TIME: 
2016-DEC-14 09:41:51
 REASON: 
Start Run           
 LATTICE: 
 CHESS_ARC_PRETZEL_20160206_40M         
 CONDX: 
      477350        
 LOCATION: 
Q15WA_H1            
 DRIVE: 
+1.8353900000000E+09
 CENTER: 
     1.835390000E+09
 START: 
     1.834890000E+09
 STOP: 
     1.835890000E+09
 BANDWIDTH: 
     5.100000000E+03
 SPAN: 
     1.000000000E+06
 CSR CERN CUR: 
       62069
 NPOS: 
          20
 NELE: 
           0
 NBKT: 
          20
 SPACING: 
   14.00000         
 POS CURRENT: 
        5930
 ELE CURRENT: 
           0
 XFR PAN LED :
 -1,  -1,  -1,  -1,  -1,  -1,  -1,  -1, 
 CHIC: 
           0        
 SOLN: 
           0        
    -102.7104263,
     -99.5631027,
     -95.7755585,
     -93.1395569,
     -91.3933258,
     -90.8339691,
     -91.1317444,
     -92.2092972,
     -94.0363922,
     -98.1193542,
    -101.4285583,
    -106.5532227,
    -107.8465118,
    -110.0165787,
    -109.4828262,
    -108.2707901,
    -111.2009430,
    -109.4501190,
    -110.3947144,
    -108.9519348,
    -109.9254608,
    -108.6509171,
    -109.3580322,
    -110.0767288,
    -109.3990173,
    -110.0554581,
    -109.0137634,
    -110.8552628,
    -110.7430649,
    -110.4249039,
    -107.8028717,
    -110.3739243,
    -108.5575256,
    -111.9895706,
    -109.0144958,
    -111.0214081,
    -111.0625916,
    -111.4806290,
    -112.5688858,
    -110.7953873,
    -111.9843063,
    -111.0678482,
    -108.9472656,
    -108.4356995,
    -109.6702499,
    -109.2866592,
    -109.3530121,
    -110.3781357,
    -110.5462265,
    -109.7222137,
    -110.7566223,
    -107.4502029,
    -110.6832657,
    -110.1287003,
    -111.1396027,
    -108.5758209,
    -111.2508545,
    -110.4133606,
    -108.9582214,
    -111.4541626,
    -110.1817780,
    -110.4068909,
    -110.1536179,
    -109.2998505,
    -109.0119858,
    -111.8399658,
    -111.6118164,
    -110.1758270,
    -111.3366470,
    -110.9557419,
    -109.8296509,
    -110.5666733,
    -111.3905182,
    -110.7899704,
    -109.8070526,
    -109.8469696,
    -109.9379044,
    -109.1623688,
    -109.7681351,
    -109.9955444,
    -110.3773651,
    -108.7220764,
    -109.2025528,
    -110.0604172,
    -109.4443741,
    -110.5751419,
    -110.8859634,
    -110.4083557,
    -110.7518234,
    -109.4772339,
    -109.9007874,
    -110.7882614,
    -113.8739014,
    -110.4866104,
    -109.8256607,
 DATE-TIME: 
2016-DEC-14 09:42:33
 CSR CERN CUR: 
       61946
 XFR PAN LED :
 -1,  -1,  -1,  -1,  -1,  -1,  -1,  -1, 
 CSR POS MAMP: 
 2961,  2921,  2960,  2943,  2947,  2949,  2935,  2923,  2943,  2915, 
 2953,  2964,  2961,  2955,  2941,  2958,  2957,  2915,  2950,  2943, 
   88,    66,    43,    40,    37,    29,    22,    29,    21,    19, 
   22,    19,    17,    14,     8,    13,     9,     7,     7,    13, 
    8,     6,    14,     8,     6,    11,     7,     0,    10,     2, 
    0,     8,     4,     0,     8,     3,     0,     9,     3,     0,     7, 
    0,     0,     7,     0,     0,     7,     1,     0,     7,     0, 
    0,     6,     0,     0,     6,     0,     0,     7,     0,     0, 
    5,     0,     0,     6,     0,     0,     6,     0,     0,     4, 
    0,     0,     7,     0,     0,     6,     0,     0,     7,     0, 
    0,     6,     0,     0,     6,     0,     0,     6,     0,     0, 
    6,     0,     0,     7,     0,     0,     7,     2,     0,     7,     0, 
    0,     6,     0,     0,     7,     0,     0,     7,     0,     0, 
    6,     0,     0,     7,     0,     0,     7,     1,     0,     6, 
